system:index,areakm2_cab,areakm2_mun,areakm2_munNoCab,mpio_ccnct,.geo
00000000000000000431_000000000000000008e8_000000000000000002a8,5.6379949146118165,1304.6213796292725,1298.9840054284668,86001,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000433_000000000000000008fc_000000000000000002a9,7.044663555633545,1939.3892376338501,1932.3503243690186,86320,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000434_00000000000000000904_000000000000000002aa,5.638795815826416,2819.211764967804,2813.57352714328,86568,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000435_00000000000000000915_000000000000000002ab,0.9892496225585937,926.4747644983521,925.4853988483886,86569,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000437_0000000000000000091a_000000000000000002ac,2.544516832824707,10906.831570409637,10904.29128963275,86573,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000438_00000000000000000924_000000000000000002ad,2.9142729880371094,97.75390711532593,94.8383002241211,86749,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000043a_00000000000000000929_000000000000000002ae,0.994372272857666,379.7770151590271,378.7856705628967,86757,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000043b_00000000000000000934_000000000000000002af,0.8002372803955078,341.9335209294739,341.13654534997556,86760,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000043c_00000000000000000937_000000000000000002b0,2.7449846128845214,815.1570576267395,812.415349056427,86865,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000043d_0000000000000000093f_000000000000000002b1,2.447222714782715,1397.070692770233,1394.621882535492,86885,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000440_00000000000000000956_000000000000000002b2,12.841089494140626,6182.501663386528,6169.585531058464,91001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000044b_00000000000000000990_000000000000000002b3,8.733732154541016,15970.230244543334,15961.493351147461,94001,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000454_0000000000000000099b_000000000000000002b4,6.180391464233399,16768.543739094664,16762.367481114197,95001,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000456_000000000000000009b7_000000000000000002b5,0.8394597244873047,12442.388521420287,12441.550573502502,95025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000457_000000000000000009c0_000000000000000002b6,0.8780267884521484,12808.001888019287,12807.122354993407,95200,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000458_000000000000000009ce_000000000000000002b7,3.334302901611328,16216.138155079529,16212.808600108581,97001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000045f_000000000000000009e1_000000000000000002b8,5.521372677124023,18363.03259326233,18357.509189771117,99524,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000461_000000000000000009e9_000000000000000002b9,0.9583398330078124,65597.01817926965,65596.06130984533,99773,"{""type"":""MultiPoint"",""coordinates"":[]}"
